datetime,1 mains,2 mains
2011-05-01 14:01:59,120.14,39.62
2011-05-01 14:02:08,118.82,39.22
2011-05-01 14:02:11,118.39,39.17
2011-05-01 14:02:14,119.27,39.39
2011-05-01 14:02:18,120.94,39.09
2011-05-01 14:02:21,117.46,39.39
2011-05-01 14:02:25,118.42,39.53
2011-05-01 14:02:28,117.86,39.36
2011-05-01 14:02:32,117.22,39.06
2011-05-01 14:02:35,116.89,38.94
2011-05-01 14:02:39,118.01,39.59
2011-05-01 14:02:42,116.79,39.41
2011-05-01 14:02:46,117.21,39.05
2011-05-01 14:02:49,116.05,38.74
2011-05-01 14:02:53,116.44,39.64
2011-05-01 14:02:56,117.27,39.3
2011-05-01 14:02:59,115.72,39.51
2011-05-01 14:03:09,117.03,39.48
2011-05-01 14:03:12,115.43,39.36
2011-05-01 14:03:16,115.59,39.41
2011-05-01 14:03:19,117.15,38.93
2011-05-01 14:03:23,116.77,39.25
2011-05-01 14:03:26,117.15,39.47
2011-05-01 14:03:29,116.26,38.92
2011-05-01 14:03:33,116.14,39.33
2011-05-01 14:03:36,117.79,39.63
2011-05-01 14:03:40,120.02,38.86
2011-05-01 14:03:43,117.44,38.97
2011-05-01 14:03:47,115.36,39.43
2011-05-01 14:03:50,115.47,39.24
2011-05-01 14:03:54,118.77,39.23
2011-05-01 14:03:57,115.33,39.01
2011-05-01 14:04:01,115.64,39.32
2011-05-01 14:04:09,116.62,38.85
2011-05-01 14:04:13,120.81,38.91
2011-05-01 14:04:16,114.96,39.45
2011-05-01 14:04:20,115.39,38.9
2011-05-01 14:04:23,120.83,38.76
2011-05-01 14:04:27,121.61,38.75
2011-05-01 14:04:30,116.29,38.94
2011-05-01 14:04:33,119.61,38.7
2011-05-01 14:04:37,119.91,38.69
2011-05-01 14:04:40,114.26,38.85
2011-05-01 14:04:44,114.62,38.88
2011-05-01 14:04:47,114.35,38.82
2011-05-01 14:04:51,114.84,38.93
2011-05-01 14:04:54,114.82,38.97
2011-05-01 14:04:58,116.09,39.13
2011-05-01 14:05:06,114.17,38.74
2011-05-01 14:05:10,113.69,38.86
2011-05-01 14:05:13,114.31,38.81
2011-05-01 14:05:17,115.05,38.86
2011-05-01 14:05:20,115.03,38.98
2011-05-01 14:05:24,115.39,38.69
2011-05-01 14:05:27,114.54,38.91
2011-05-01 14:05:30,114.92,38.7
2011-05-01 14:05:34,114.65,38.76
2011-05-01 14:05:37,114.47,38.85
2011-05-01 14:05:41,115.28,38.76
2011-05-01 14:05:44,114.64,39.14
2011-05-01 14:05:48,115.47,39.03
2011-05-01 14:05:51,114.66,39.06
2011-05-01 14:05:55,114.52,38.8
2011-05-01 14:05:58,116.16,38.82
2011-05-01 14:06:07,115.35,38.66
2011-05-01 14:06:11,115.02,39.04
2011-05-01 14:06:14,114.99,39.11
2011-05-01 14:06:17,115.1,39.11
2011-05-01 14:06:21,114.21,38.77
2011-05-01 14:06:24,114.17,38.83
2011-05-01 14:06:28,114.55,38.78
2011-05-01 14:06:31,114.46,38.62
2011-05-01 14:06:35,114.86,39.0
2011-05-01 14:06:38,114.5,38.85
2011-05-01 14:06:41,113.86,38.92
2011-05-01 14:06:45,114.34,39.63
2011-05-01 14:06:49,115.14,39.7
2011-05-01 14:06:52,115.0,39.68
2011-05-01 14:06:56,115.23,39.78
2011-05-01 14:06:59,116.11,39.73
2011-05-01 14:07:08,115.36,39.54
2011-05-01 14:07:11,114.54,39.59
2011-05-01 14:07:15,113.56,38.85
2011-05-01 14:07:18,116.44,38.89
2011-05-01 14:07:22,114.61,38.94
2011-05-01 14:07:25,118.33,39.08
2011-05-01 14:07:29,121.09,39.05
2011-05-01 14:07:32,119.3,38.97
2011-05-01 14:07:36,117.92,38.73
2011-05-01 14:07:39,122.7,38.69
2011-05-01 14:07:43,123.4,38.62
2011-05-01 14:07:46,117.78,38.91
2011-05-01 14:07:49,119.2,38.71
2011-05-01 14:07:53,119.78,38.84
2011-05-01 14:07:56,114.5,39.07
2011-05-01 14:08:00,119.51,38.96
2011-05-01 14:08:08,116.87,38.88
2011-05-01 14:08:12,114.61,38.82
2011-05-01 14:08:15,115.9,38.65
2011-05-01 14:08:19,119.11,38.97
2011-05-01 14:08:22,115.3,39.06
2011-05-01 14:08:25,117.35,39.5
2011-05-01 14:08:29,118.78,39.75
2011-05-01 14:08:32,117.67,39.37
2011-05-01 14:08:36,115.43,39.74
2011-05-01 14:08:39,116.28,39.81
2011-05-01 14:08:43,114.87,39.65
2011-05-01 14:08:46,114.41,39.59
2011-05-01 14:08:50,115.23,39.57
2011-05-01 14:08:53,114.7,39.54
2011-05-01 14:08:57,115.15,39.66
2011-05-01 14:09:00,116.08,39.59
2011-05-01 14:09:09,115.27,39.65
2011-05-01 14:09:12,115.05,39.53
2011-05-01 14:09:16,114.75,39.33
2011-05-01 14:09:19,115.1,39.53
2011-05-01 14:09:23,115.55,39.74
2011-05-01 14:09:26,114.57,39.6
2011-05-01 14:09:30,115.31,39.46
2011-05-01 14:09:33,115.67,39.69
2011-05-01 14:09:37,116.33,39.71
2011-05-01 14:09:40,115.36,39.77
2011-05-01 14:09:43,115.27,39.76
2011-05-01 14:09:47,115.57,39.78
2011-05-01 14:09:50,114.59,39.74
2011-05-01 14:09:54,115.45,41.99
2011-05-01 14:09:57,114.88,42.03
2011-05-01 14:10:01,116.85,42.08
2011-05-01 14:10:09,116.27,42.22
2011-05-01 14:10:13,118.04,42.15
2011-05-01 14:10:16,116.01,42.18
2011-05-01 14:10:20,116.33,42.11
2011-05-01 14:10:23,114.78,42.11
2011-05-01 14:10:27,115.48,41.96
2011-05-01 14:10:30,114.8,42.09
2011-05-01 14:10:34,115.61,42.31
2011-05-01 14:10:37,115.22,42.09
2011-05-01 14:10:40,115.08,42.1
2011-05-01 14:10:44,115.43,42.2
2011-05-01 14:10:47,114.54,41.89
2011-05-01 14:10:51,114.74,42.24
2011-05-01 14:10:54,115.38,42.14
2011-05-01 14:10:58,115.55,42.16
2011-05-01 14:11:06,114.39,42.12
2011-05-01 14:11:10,114.39,41.87
2011-05-01 14:11:13,319.4,41.88
2011-05-01 14:11:17,331.57,41.24
2011-05-01 14:11:20,331.84,41.26
2011-05-01 14:11:24,336.16,41.02
2011-05-01 14:11:27,329.55,40.93
2011-05-01 14:11:31,326.5,41.11
2011-05-01 14:11:34,327.76,41.1
2011-05-01 14:11:37,320.85,41.42
2011-05-01 14:11:41,314.97,41.28
2011-05-01 14:11:44,315.56,41.31
2011-05-01 14:11:48,307.96,41.22
2011-05-01 14:11:51,303.73,41.09
2011-05-01 14:11:55,303.03,41.13
2011-05-01 14:11:58,307.77,41.24
2011-05-01 14:12:07,304.27,41.25
2011-05-01 14:12:10,307.61,41.31
2011-05-01 14:12:14,306.94,41.13
2011-05-01 14:12:17,303.8,40.99
2011-05-01 14:12:21,303.85,41.1
2011-05-01 14:12:24,303.12,41.1
2011-05-01 14:12:28,301.46,41.27
2011-05-01 14:12:31,303.61,41.37
2011-05-01 14:12:34,301.75,41.19
2011-05-01 14:12:38,300.23,41.23
2011-05-01 14:12:41,300.27,41.18
2011-05-01 14:12:45,300.21,41.31
2011-05-01 14:12:48,299.11,41.19
2011-05-01 14:12:52,299.12,41.27
2011-05-01 14:12:55,298.37,41.13
2011-05-01 14:12:59,299.29,41.03
2011-05-01 14:13:07,300.76,41.19
2011-05-01 14:13:11,301.42,41.32
2011-05-01 14:13:14,299.62,41.11
2011-05-01 14:13:17,301.02,41.17
2011-05-01 14:13:21,297.71,41.32
2011-05-01 14:13:24,296.72,41.12
2011-05-01 14:13:28,297.25,41.38
2011-05-01 14:13:31,296.96,41.21
2011-05-01 14:13:35,296.95,41.18
2011-05-01 14:13:38,295.96,41.13
2011-05-01 14:13:42,296.55,40.9
2011-05-01 14:13:45,296.54,41.23
2011-05-01 14:13:49,296.59,41.02
2011-05-01 14:13:52,295.53,41.01
2011-05-01 14:13:56,295.5,40.97
2011-05-01 14:13:59,295.65,41.16
2011-05-01 14:14:08,296.41,41.33
2011-05-01 14:14:11,294.89,41.08
2011-05-01 14:14:15,295.71,41.22
2011-05-01 14:14:18,295.37,41.22
2011-05-01 14:14:22,294.66,41.09
2011-05-01 14:14:25,295.28,41.24
2011-05-01 14:14:28,295.06,41.29
2011-05-01 14:14:32,294.84,41.08
2011-05-01 14:14:35,294.86,41.12
2011-05-01 14:14:39,295.15,41.22
2011-05-01 14:14:42,293.83,40.98
2011-05-01 14:14:46,294.11,41.29
2011-05-01 14:14:49,294.64,41.32
2011-05-01 14:14:53,293.88,41.1
2011-05-01 14:14:56,294.37,38.91
2011-05-01 14:14:59,294.01,38.88
2011-05-01 14:15:08,293.71,38.96
2011-05-01 14:15:12,293.57,38.95
2011-05-01 14:15:15,292.86,38.81
2011-05-01 14:15:19,295.79,38.5
2011-05-01 14:15:22,293.51,38.85
2011-05-01 14:15:25,293.42,38.81
2011-05-01 14:15:29,295.95,38.66
2011-05-01 14:15:32,296.03,38.77
2011-05-01 14:15:36,292.07,38.71
2011-05-01 14:15:39,297.04,38.81
2011-05-01 14:15:43,296.02,38.89
2011-05-01 14:15:46,292.84,38.93
2011-05-01 14:15:50,292.99,38.77
2011-05-01 14:15:53,295.25,38.89
2011-05-01 14:15:57,296.55,38.81
2011-05-01 14:16:00,292.83,38.83
2011-05-01 14:16:09,292.77,38.66
2011-05-01 14:16:12,295.75,38.66
2011-05-01 14:16:16,291.06,38.66
2011-05-01 14:16:19,290.82,38.44
2011-05-01 14:16:22,293.42,38.66
2011-05-01 14:16:26,295.29,38.67
2011-05-01 14:16:29,292.17,38.78
2011-05-01 14:16:33,295.21,38.79
2011-05-01 14:16:36,296.7,38.62
2011-05-01 14:16:40,293.95,38.78
2011-05-01 14:16:43,291.27,38.63
2011-05-01 14:16:47,291.1,38.81
2011-05-01 14:16:50,291.4,38.64
2011-05-01 14:16:53,291.15,38.74
2011-05-01 14:16:57,291.72,38.82
2011-05-01 14:17:00,291.33,38.81
2011-05-01 14:17:10,290.69,38.77
2011-05-01 14:17:13,291.12,38.76
2011-05-01 14:17:17,292.61,38.72
2011-05-01 14:17:20,290.55,38.7
2011-05-01 14:17:24,289.98,38.62
2011-05-01 14:17:27,290.37,38.53
2011-05-01 14:17:30,290.4,38.72
2011-05-01 14:17:34,290.09,38.62
2011-05-01 14:17:37,289.16,38.47
2011-05-01 14:17:41,289.5,38.54
2011-05-01 14:17:44,290.49,38.73
2011-05-01 14:17:48,291.25,38.72
2011-05-01 14:17:51,289.42,38.71
2011-05-01 14:17:54,289.96,38.65
2011-05-01 14:17:58,290.23,38.8
2011-05-01 14:18:07,290.65,38.68
2011-05-01 14:18:10,289.92,38.56
2011-05-01 14:18:14,289.0,38.58
2011-05-01 14:18:17,290.03,38.99
2011-05-01 14:18:21,288.98,38.69
2011-05-01 14:18:24,288.56,38.46
2011-05-01 14:18:28,290.53,38.66
2011-05-01 14:18:31,289.41,38.61
2011-05-01 14:18:35,288.49,38.47
2011-05-01 14:18:38,288.42,38.66
2011-05-01 14:18:42,289.04,38.65
2011-05-01 14:18:45,288.85,38.63
2011-05-01 14:18:48,289.98,38.71
2011-05-01 14:18:52,290.42,38.78
2011-05-01 14:18:55,288.05,38.58
2011-05-01 14:18:59,288.49,38.74
2011-05-01 14:19:08,288.22,38.73
2011-05-01 14:19:11,288.06,38.62
2011-05-01 14:19:14,288.76,38.74
2011-05-01 14:19:18,291.32,38.82
2011-05-01 14:19:21,288.03,38.49
2011-05-01 14:19:25,288.23,38.62
2011-05-01 14:19:28,291.0,38.73
2011-05-01 14:19:32,291.49,38.72
2011-05-01 14:19:35,291.76,38.77
2011-05-01 14:19:38,287.49,38.56
2011-05-01 14:19:42,290.49,38.76
2011-05-01 14:19:45,291.21,38.7
2011-05-01 14:19:49,290.2,38.77
2011-05-01 14:19:52,287.31,38.61
2011-05-01 14:19:56,288.15,38.47
2011-05-01 14:19:59,290.66,38.58
2011-05-01 14:20:08,286.97,38.59
2011-05-01 14:20:11,287.97,38.78
2011-05-01 14:20:15,289.0,38.65
2011-05-01 14:20:18,290.18,38.42
2011-05-01 14:20:22,290.45,38.49
2011-05-01 14:20:25,289.9,38.59
2011-05-01 14:20:29,290.08,38.75
2011-05-01 14:20:32,290.03,38.47
2011-05-01 14:20:35,287.46,38.77
2011-05-01 14:20:39,287.82,38.83
2011-05-01 14:20:42,286.96,38.67
2011-05-01 14:20:46,286.32,38.72
2011-05-01 14:20:49,286.9,38.56
2011-05-01 14:20:53,287.62,38.67
2011-05-01 14:20:56,287.93,38.81
2011-05-01 14:21:00,287.17,38.75
2011-05-01 14:21:08,285.84,38.69
2011-05-01 14:21:12,285.82,38.75
2011-05-01 14:21:15,286.6,38.69
2011-05-01 14:21:19,287.56,38.75
2011-05-01 14:21:22,285.63,38.73
2011-05-01 14:21:26,286.46,38.71
2011-05-01 14:21:29,285.88,38.61
2011-05-01 14:21:32,286.18,38.72
2011-05-01 14:21:36,286.19,38.55
2011-05-01 14:21:39,287.12,38.82
2011-05-01 14:21:43,287.13,38.69
2011-05-01 14:21:46,284.81,38.56
2011-05-01 14:21:50,285.44,38.53
2011-05-01 14:21:53,285.19,38.55
2011-05-01 14:21:57,285.97,38.69
2011-05-01 14:22:00,285.19,38.36
2011-05-01 14:22:09,285.72,38.74
2011-05-01 14:22:12,285.94,38.68
2011-05-01 14:22:16,286.57,38.92
2011-05-01 14:22:19,285.63,38.57
2011-05-01 14:22:23,286.12,38.87
2011-05-01 14:22:26,286.01,38.85
2011-05-01 14:22:29,284.95,38.58
2011-05-01 14:22:33,285.88,38.75
2011-05-01 14:22:36,286.69,38.92
2011-05-01 14:22:40,285.59,38.85
2011-05-01 14:22:43,285.36,38.63
2011-05-01 14:22:47,285.68,38.63
2011-05-01 14:22:50,286.7,38.84
2011-05-01 14:22:54,285.96,39.03
2011-05-01 14:22:57,284.65,38.6
2011-05-01 14:23:00,284.87,38.69
2011-05-01 14:23:09,288.03,38.84
2011-05-01 14:23:12,288.19,39.03
2011-05-01 14:23:16,288.08,38.74
2011-05-01 14:23:20,287.1,38.95
2011-05-01 14:23:23,289.35,38.94
2011-05-01 14:23:26,284.41,38.78
2011-05-01 14:23:30,284.42,38.74
2011-05-01 14:23:33,285.12,38.7
2011-05-01 14:23:37,286.39,38.81
2011-05-01 14:23:40,285.11,38.87
2011-05-01 14:23:44,286.66,38.8
2011-05-01 14:23:47,287.23,38.72
2011-05-01 14:23:51,286.55,38.64
2011-05-01 14:23:54,283.57,38.71
2011-05-01 14:23:57,285.3,38.74
2011-05-01 14:24:01,287.1,38.66
2011-05-01 14:24:10,284.27,38.89
2011-05-01 14:24:13,282.86,38.73
2011-05-01 14:24:17,286.47,38.77
2011-05-01 14:24:20,282.59,38.81
2011-05-01 14:24:23,283.69,38.74
2011-05-01 14:24:27,285.79,38.98
2011-05-01 14:24:30,284.07,38.65
2011-05-01 14:24:34,285.8,38.91
2011-05-01 14:24:37,284.27,38.84
2011-05-01 14:24:41,283.08,38.84
2011-05-01 14:24:44,283.5,38.78
2011-05-01 14:24:48,282.41,38.72
2011-05-01 14:24:51,282.99,38.94
2011-05-01 14:24:54,284.02,39.0
2011-05-01 14:24:58,282.05,38.64
2011-05-01 14:25:07,283.01,38.86
2011-05-01 14:25:10,282.66,38.93
2011-05-01 14:25:14,282.73,38.94
2011-05-01 14:25:17,282.31,38.65
2011-05-01 14:25:20,282.98,38.86
2011-05-01 14:25:24,282.57,38.73
2011-05-01 14:25:27,281.71,38.56
2011-05-01 14:25:31,281.78,38.76
2011-05-01 14:25:34,281.97,38.66
2011-05-01 14:25:38,282.8,38.79
2011-05-01 14:25:41,281.83,38.86
2011-05-01 14:25:45,281.7,38.89
2011-05-01 14:25:48,281.98,38.85
2011-05-01 14:25:52,282.62,38.93
2011-05-01 14:25:55,281.67,38.66
2011-05-01 14:25:59,282.17,38.98
2011-05-01 14:26:07,282.7,38.78
2011-05-01 14:26:11,283.51,38.77
2011-05-01 14:26:14,281.71,38.73
2011-05-01 14:26:18,282.53,38.87
2011-05-01 14:26:21,281.89,38.8
2011-05-01 14:26:25,281.67,38.64
2011-05-01 14:26:28,282.15,38.84
2011-05-01 14:26:31,280.7,38.83
2011-05-01 14:26:35,281.26,38.85
2011-05-01 14:26:38,283.42,38.86
2011-05-01 14:26:42,281.87,38.73
2011-05-01 14:26:45,281.41,38.63
2011-05-01 14:26:48,280.43,38.93
2011-05-01 14:26:52,281.1,38.91
2011-05-01 14:26:55,281.3,38.71
2011-05-01 14:26:59,280.92,38.71
2011-05-01 14:27:08,281.45,38.95
2011-05-01 14:27:11,282.13,39.02
2011-05-01 14:27:14,280.9,38.99
2011-05-01 14:27:18,279.72,38.67
2011-05-01 14:27:21,284.61,38.87
2011-05-01 14:27:25,282.04,38.81
2011-05-01 14:27:28,280.48,38.74
2011-05-01 14:27:32,283.83,38.69
2011-05-01 14:27:35,282.37,38.75
2011-05-01 14:27:39,280.35,38.68
2011-05-01 14:27:42,284.11,38.95
2011-05-01 14:27:45,284.04,38.7
2011-05-01 14:27:49,282.01,39.03
2011-05-01 14:27:53,281.25,38.98
2011-05-01 14:27:56,281.99,38.75
2011-05-01 14:28:00,282.83,38.92
2011-05-01 14:28:08,283.16,38.81
2011-05-01 14:28:12,282.35,39.01
2011-05-01 14:28:15,284.75,39.07
2011-05-01 14:28:18,284.42,38.99
2011-05-01 14:28:22,283.59,39.04
2011-05-01 14:28:25,153.58,39.1
2011-05-01 14:28:29,114.08,38.96
2011-05-01 14:28:32,118.56,39.15
2011-05-01 14:28:36,118.25,39.17
2011-05-01 14:28:39,113.58,39.05
2011-05-01 14:28:42,113.74,39.15
2011-05-01 14:28:46,114.71,39.19
2011-05-01 14:28:49,113.19,39.03
2011-05-01 14:28:53,113.9,39.04
2011-05-01 14:28:56,114.14,39.08
2011-05-01 14:29:00,113.78,39.06
2011-05-01 14:29:08,112.64,38.71
2011-05-01 14:29:12,113.67,38.88
2011-05-01 14:29:15,113.43,39.04
2011-05-01 14:29:19,113.64,38.87
2011-05-01 14:29:22,113.33,38.74
2011-05-01 14:29:26,113.53,38.85
2011-05-01 14:29:29,113.79,38.86
2011-05-01 14:29:33,113.32,38.8
2011-05-01 14:29:36,113.52,38.98
2011-05-01 14:29:40,114.16,39.05
2011-05-01 14:29:43,113.14,39.0
2011-05-01 14:29:46,113.26,39.1
2011-05-01 14:29:50,113.41,39.05
2011-05-01 14:29:53,113.47,39.16
2011-05-01 14:29:57,113.77,39.21
2011-05-01 14:30:00,113.51,39.19
2011-05-01 14:30:09,112.78,39.1
2011-05-01 14:30:13,113.68,39.08
2011-05-01 14:30:16,113.64,39.2
2011-05-01 14:30:19,113.15,39.11
2011-05-01 14:30:23,113.46,39.21
2011-05-01 14:30:26,113.08,39.23
2011-05-01 14:30:30,113.25,39.22
2011-05-01 14:30:33,113.73,39.21
2011-05-01 14:30:37,113.41,39.15
2011-05-01 14:30:40,113.02,39.02
2011-05-01 14:30:44,113.88,39.04
2011-05-01 14:30:47,113.31,39.21
2011-05-01 14:30:51,113.72,39.19
2011-05-01 14:30:54,113.58,39.13
2011-05-01 14:30:57,113.11,39.16
2011-05-01 14:31:01,113.72,39.11
2011-05-01 14:31:10,113.48,38.95
2011-05-01 14:31:13,113.4,39.13
2011-05-01 14:31:17,114.13,39.12
2011-05-01 14:31:20,118.25,38.98
2011-05-01 14:31:23,113.54,39.14
2011-05-01 14:31:27,114.55,39.18
2011-05-01 14:31:30,117.33,39.08
2011-05-01 14:31:34,113.35,39.07
2011-05-01 14:31:37,113.5,39.2
2011-05-01 14:31:41,119.05,39.28
2011-05-01 14:31:44,116.95,39.1
2011-05-01 14:31:47,113.61,39.25
2011-05-01 14:31:51,116.15,39.19
2011-05-01 14:31:54,119.17,39.29
2011-05-01 14:31:58,113.25,39.09
2011-05-01 14:32:07,113.61,39.19
2011-05-01 14:32:11,114.23,39.18
2011-05-01 14:32:14,113.59,39.18
2011-05-01 14:32:18,115.31,39.02
2011-05-01 14:32:21,116.04,39.05
2011-05-01 14:32:24,118.73,38.94
2011-05-01 14:32:28,113.07,39.03
2011-05-01 14:32:31,116.52,39.06
2011-05-01 14:32:35,117.75,39.14
2011-05-01 14:32:38,117.72,39.15
2011-05-01 14:32:42,113.46,39.14
2011-05-01 14:32:45,113.22,38.91
2011-05-01 14:32:49,113.91,38.92
2011-05-01 14:32:52,113.53,39.32
2011-05-01 14:32:56,114.0,39.36
2011-05-01 14:32:59,113.81,39.31
2011-05-01 14:33:08,113.96,39.17
2011-05-01 14:33:11,112.67,39.09
2011-05-01 14:33:15,113.81,39.08
2011-05-01 14:33:18,113.25,39.16
2011-05-01 14:33:22,113.55,39.2
2011-05-01 14:33:25,113.8,39.1
2011-05-01 14:33:29,114.0,39.17
2011-05-01 14:33:32,114.07,39.22
2011-05-01 14:33:35,112.86,39.15
2011-05-01 14:33:39,112.9,38.86
2011-05-01 14:33:42,113.72,38.96
2011-05-01 14:33:46,113.28,38.83
2011-05-01 14:33:49,113.17,39.08
2011-05-01 14:33:52,113.3,39.13
2011-05-01 14:33:56,112.71,39.0
2011-05-01 14:33:59,112.89,38.89
2011-05-01 14:34:08,113.08,39.04
2011-05-01 14:34:12,113.34,38.95
2011-05-01 14:34:15,113.33,39.03
2011-05-01 14:34:18,113.11,38.98
2011-05-01 14:34:22,112.86,39.07
2011-05-01 14:34:25,112.98,39.13
2011-05-01 14:34:29,113.48,39.0
2011-05-01 14:34:32,113.0,39.04
2011-05-01 14:34:36,113.64,38.98
2011-05-01 14:34:39,112.49,38.84
2011-05-01 14:34:43,113.08,38.98
2011-05-01 14:34:46,113.61,38.89
2011-05-01 14:34:50,113.36,38.91
2011-05-01 14:34:53,112.99,38.73
2011-05-01 14:34:56,112.69,38.86
2011-05-01 14:35:00,113.61,38.96
2011-05-01 14:35:08,113.02,39.16
2011-05-01 14:35:12,113.67,39.09
2011-05-01 14:35:16,116.64,38.87
2011-05-01 14:35:19,113.37,38.9
2011-05-01 14:35:22,113.69,39.13
2011-05-01 14:35:26,117.33,38.98
2011-05-01 14:35:30,118.71,39.0
2011-05-01 14:35:33,113.91,38.81
2011-05-01 14:35:36,118.33,39.2
2011-05-01 14:35:40,118.99,39.01
2011-05-01 14:35:43,112.76,38.82
2011-05-01 14:35:47,113.72,38.88
2011-05-01 14:35:50,117.97,39.02
2011-05-01 14:35:54,116.31,39.13
2011-05-01 14:35:57,113.71,39.0
2011-05-01 14:36:00,119.01,39.04
2011-05-01 14:36:09,117.05,38.95
2011-05-01 14:36:12,113.42,38.94
2011-05-01 14:36:16,114.04,38.98
2011-05-01 14:36:19,116.5,38.95
2011-05-01 14:36:23,119.59,39.11
2011-05-01 14:36:26,113.4,38.85
2011-05-01 14:36:30,116.96,38.77
2011-05-01 14:36:33,116.73,38.89
2011-05-01 14:36:37,118.93,39.06
2011-05-01 14:36:40,112.88,39.02
2011-05-01 14:36:43,113.53,39.17
2011-05-01 14:36:47,113.31,38.92
2011-05-01 14:36:50,113.39,39.12
2011-05-01 14:36:54,113.9,39.05
2011-05-01 14:36:57,113.13,39.02
2011-05-01 14:37:01,114.02,38.85
2011-05-01 14:37:09,114.17,39.13
2011-05-01 14:37:13,113.42,38.83
2011-05-01 14:37:16,113.54,38.93
2011-05-01 14:37:20,114.2,38.89
2011-05-01 14:37:23,113.64,38.95
2011-05-01 14:37:27,114.08,39.08
2011-05-01 14:37:30,112.9,38.89
2011-05-01 14:37:34,114.14,38.93
2011-05-01 14:37:37,114.25,39.04
2011-05-01 14:37:41,113.55,38.88
2011-05-01 14:37:44,113.78,38.84
2011-05-01 14:37:48,113.91,38.89
2011-05-01 14:37:51,112.69,38.85
2011-05-01 14:37:55,113.68,38.7
2011-05-01 14:37:58,113.86,39.0
2011-05-01 14:38:07,114.02,39.03
2011-05-01 14:38:10,113.14,38.98
2011-05-01 14:38:14,114.03,39.04
2011-05-01 14:38:17,114.35,38.97
2011-05-01 14:38:21,114.01,38.78
2011-05-01 14:38:24,113.53,38.83
2011-05-01 14:38:27,113.35,38.93
2011-05-01 14:38:31,113.96,38.98
2011-05-01 14:38:34,113.12,38.74
2011-05-01 14:38:38,113.87,38.84
2011-05-01 14:38:41,113.56,39.07
2011-05-01 14:38:45,113.62,39.01
2011-05-01 14:38:48,114.12,39.13
2011-05-01 14:38:51,112.82,38.86
2011-05-01 14:38:55,114.42,39.0
2011-05-01 14:38:58,113.52,39.08
2011-05-01 14:39:07,113.76,39.05
2011-05-01 14:39:11,114.63,39.07
2011-05-01 14:39:14,119.53,38.89
2011-05-01 14:39:18,114.73,39.27
2011-05-01 14:39:21,115.05,38.98
2011-05-01 14:39:25,118.89,39.06
2011-05-01 14:39:28,113.55,39.09
2011-05-01 14:39:32,113.99,39.04
2011-05-01 14:39:35,118.88,39.09
2011-05-01 14:39:39,116.35,39.13
2011-05-01 14:39:42,113.94,38.98
2011-05-01 14:39:46,116.17,38.86
2011-05-01 14:39:49,119.09,39.05
2011-05-01 14:39:53,116.61,38.99
2011-05-01 14:39:56,116.05,39.0
2011-05-01 14:39:59,118.53,39.24
2011-05-01 14:40:08,117.25,39.18
2011-05-01 14:40:12,113.71,39.1
2011-05-01 14:40:15,118.77,39.26
2011-05-01 14:40:19,118.37,38.85
2011-05-01 14:40:22,115.47,39.09
2011-05-01 14:40:26,116.6,39.1
2011-05-01 14:40:29,118.57,39.14
2011-05-01 14:40:32,113.57,39.17
2011-05-01 14:40:36,116.04,39.16
2011-05-01 14:40:39,113.61,39.09
2011-05-01 14:40:43,113.91,39.06
2011-05-01 14:40:46,113.99,39.07
2011-05-01 14:40:50,114.02,39.03
2011-05-01 14:40:53,113.59,39.07
2011-05-01 14:40:57,114.71,39.09
2011-05-01 14:41:00,113.11,38.79
2011-05-01 14:41:09,114.12,39.11
2011-05-01 14:41:12,113.66,38.94
2011-05-01 14:41:16,114.24,38.94
2011-05-01 14:41:19,113.74,39.11
2011-05-01 14:41:22,114.62,39.45
2011-05-01 14:41:26,113.63,39.12
2011-05-01 14:41:29,113.66,39.12
2011-05-01 14:41:33,114.18,39.09
2011-05-01 14:41:36,114.11,39.21
2011-05-01 14:41:40,114.59,39.19
2011-05-01 14:41:43,113.57,39.16
2011-05-01 14:41:47,114.3,39.21
2011-05-01 14:41:50,114.41,39.16
2011-05-01 14:41:53,114.03,39.26
2011-05-01 14:41:57,114.32,39.3
2011-05-01 14:42:00,113.91,39.08
2011-05-01 14:42:09,114.19,39.1
2011-05-01 14:42:13,114.18,39.21
2011-05-01 14:42:16,115.63,39.07
2011-05-01 14:42:19,114.93,39.18
2011-05-01 14:42:23,115.12,39.11
2011-05-01 14:42:26,115.35,39.19
2011-05-01 14:42:30,115.06,39.13
2011-05-01 14:42:33,114.95,39.01
2011-05-01 14:42:37,116.02,39.28
2011-05-01 14:42:40,114.8,39.05
2011-05-01 14:42:44,115.6,39.21
2011-05-01 14:42:47,114.69,39.22
2011-05-01 14:42:51,115.47,39.28
2011-05-01 14:42:54,115.25,39.25
2011-05-01 14:42:57,115.27,39.14
2011-05-01 14:43:06,115.34,39.21
2011-05-01 14:43:10,115.43,39.14
2011-05-01 14:43:13,117.2,39.19
2011-05-01 14:43:17,114.8,39.26
2011-05-01 14:43:20,114.91,39.13
2011-05-01 14:43:24,118.67,39.25
2011-05-01 14:43:27,113.67,39.24
2011-05-01 14:43:30,118.73,39.26
2011-05-01 14:43:34,117.34,39.23
2011-05-01 14:43:37,116.9,39.15
2011-05-01 14:43:41,117.1,39.21
2011-05-01 14:43:44,117.75,39.24
2011-05-01 14:43:48,117.55,39.37
2011-05-01 14:43:51,114.73,39.1
2011-05-01 14:43:55,119.05,39.23
2011-05-01 14:43:58,117.51,39.27
